,Unnamed: 0,datetime,address,lat,long,weather,dead_count,injured_count,severity,cloudcover,dew,humidity,precip,temp,visibility,wspd
148,148,2015-01-23 08:50:00,"г Москва, ул Молодогвардейская, 35к.1",55.732778,37.414444,2,0.0,1.0,1,87.9,13.6,85.14,0.0,17.3,5.5,5.8
149,149,2015-01-23 08:50:00,"г Москва, ул Гольяновская, 3А к.1",55.775833,37.706667,2,0.0,1.0,1,80.6,13.1,83.66,0.0,17.2,5.2,3.4
150,150,2015-01-23 09:20:00,"М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), 25 км",55.530556,37.700278,2,0.0,1.0,1,76.6,11.5,88.26,0.0,14.4,5.9,8.2
151,151,2015-01-23 10:00:00,"СТАРАЯ КУПАВНА-БИСЕРОВО-КУПАВНА, 2 км",55.775556,38.127778,2,1.0,0.0,2,53.5,9.6,85.92,0.0,13.0,5.8,5.2
152,152,2015-01-23 10:10:00,"г Москва, ш Обводное",55.495278,33.579167,2,0.0,1.0,3,100.0,23.5,94.44,0.0,24.9,2.5,5.4
153,153,2015-01-23 10:15:00,"г Москва, ш Открытое, 15",55.817222,37.743056,2,0.0,1.0,1,80.7,13.1,83.55,0.0,17.2,5.1,3.2
154,154,2015-01-23 12:30:00,"г Москва, б-р Симферопольский, 9А",55.658889,37.609444,2,0.0,1.0,3,86.6,13.2,85.42,0.0,16.9,5.4,5.8
155,155,2015-01-23 13:40:00,"г Москва, ш Рублевское, д. 62",55.7643,37.382,2,0.0,1.0,1,88.8,13.5,85.09,0.0,17.2,5.3,5.8
156,156,2015-01-23 18:30:00,"г Москва, ул Молостовых, 4к4",55.763889,37.832222,2,0.0,1.0,3,78.8,12.5,84.64,0.0,16.3,5.3,4.5
157,157,2015-01-23 18:40:00,"г Москва, ул Ткацкая, 5",55.785833,37.723889,2,0.0,1.0,1,80.6,13.1,83.64,0.0,17.2,5.2,3.3
158,158,2015-01-24 03:20:00,"г Мытищи, М-8 Холмогоры Москва - Ярославль - Вологда – Архангельск (основное направление), 18 км",55.146667,37.131667,2,0.0,2.0,3,100.0,24.0,96.36,0.0,24.9,2.9,9.5
159,159,2015-01-24 06:10:00,"г Москва, км Рублево-Успенское шоссе 25, 3 км",55.7575,37.341944,2,0.0,2.0,1,100.0,23.9,96.17,0.0,24.8,2.9,8.6
160,160,2015-01-24 07:30:00,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 86 км",56.535556,36.130278,2,0.0,1.0,1,100.0,25.0,95.06,0.0,26.2,1.7,7.6
161,161,2015-01-24 08:19:00,"г Москва, ул Донецкая, 2",55.651944,37.718333,4,0.0,1.0,1,100.0,24.1,97.83,0.0,24.6,3.0,9.8
162,162,2015-01-24 08:30:00,"А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 45 км",55.872778,38.988056,2,2.0,1.0,2,100.0,17.3,87.05,0.0,20.6,6.2,6.7
163,163,2015-01-24 10:00:00,"г Москва, ул Беломорская, 1",55.8639,37.4717,2,0.0,1.0,3,100.0,24.5,98.62,0.0,24.8,2.2,7.4
164,164,2015-01-24 10:20:00,"МОСКВА-РИГА-ОНУФРИЕВО-ОРЕШКИ-КОЛЮБАКИНО, 9 км",55.433611,36.303056,2,0.0,5.0,3,100.0,24.3,95.69,0.0,25.3,2.6,7.4
165,165,2015-01-24 11:30:00,"ЗАГОРСК-КАЛЯЗИН-РЫБИНСК-ЧЕРЕПОВЕЦ, 34 км",56.999444,38.290556,2,0.0,1.0,3,100.0,19.5,94.16,0.0,20.9,5.2,5.5
166,166,2015-01-24 12:00:00,"г Коломна, пр-кт Кирова, 80",55.054722,38.752778,4,0.0,1.0,3,100.0,18.9,91.29,0.0,21.0,3.8,10.1
167,167,2015-01-24 13:25:00,"г Домодедово, М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), 66 км",55.1992,37.8892,2,0.0,1.0,3,100.0,22.3,94.96,0.0,23.5,3.0,12.6
168,168,2015-01-24 14:40:00,"МОСКВА-ЩЕЛКОВО-МИЗИНОВО, 3 км",55.565278,38.112222,2,0.0,2.0,1,100.0,22.2,94.68,0.0,23.5,3.5,11.6
169,169,2015-01-24 14:57:00,"г Москва, ул Сеславинская, 8",55.745556,37.5,2,0.0,3.0,1,100.0,24.3,97.62,0.0,24.8,2.8,7.5
170,170,2015-01-24 15:05:00,"г Луховицы, ул Пушкина, 500",54.926944,39.000833,2,0.0,1.0,1,100.0,17.2,91.14,0.0,19.3,4.3,8.9
171,171,2015-01-24 15:33:00,"г Москва, ш Загородное, 2",55.7,37.614444,4,0.0,1.0,3,100.0,24.2,97.77,0.0,24.7,2.9,8.5
172,172,2015-01-24 15:45:00,"ЕГОРЬЕВСК-ВОСКРЕСЕНСК, 14 км",55.331667,38.839167,2,0.0,4.0,3,100.0,19.1,90.05,0.0,21.6,4.4,10.0
173,173,2015-01-24 16:20:00,"МОСКВА-ЕГОРЬЕВСК-ТУМА-КАСИМОВ, 24 км",55.985,38.466389,2,0.0,1.0,3,100.0,20.0,91.42,0.0,22.2,5.1,7.9
174,174,2015-01-24 16:30:00,"г Подольск, ул Свердлова, 26",55.424167,37.538056,2,0.0,1.0,1,100.0,24.5,99.11,0.0,24.7,3.1,11.2
175,175,2015-01-24 17:35:00,"г Москва, пр-кт Солнцевский, 23",55.646667,37.412778,2,0.0,1.0,1,100.0,23.7,95.73,0.0,24.8,3.0,9.3
176,176,2015-01-24 17:40:00,"КУРОВСКОЕ-ШАТУРА-ДМИТРОВСКИЙ ПОГОСТ-САМОЙЛИХА, 27 км",55.575,39.284444,2,0.0,1.0,3,100.0,17.3,87.05,0.0,20.6,6.2,6.7
177,177,2015-01-24 19:20:00,"М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 50 км",55.831667,38.402222,2,0.0,3.0,3,100.0,19.6,90.65,0.0,21.9,5.3,7.9
178,178,2015-01-24 19:30:00,"г Москва, км МКАД 81-й",55.905833,37.531944,2,0.0,1.0,1,100.0,24.6,98.93,0.0,24.8,2.1,7.9
179,179,2015-01-24 22:40:00,"КАШИРСКОЕ ШОССЕ, 31 км",55.515833,37.759167,2,0.0,2.0,3,100.0,23.6,97.23,0.0,24.2,3.1,12.0
180,180,2015-01-24 23:30:00,"М-2 Крым Москва - Тула - Орел - Курск - Белгород - граница с Украиной (основное направление), 40 км",55.240833,37.363056,2,0.0,2.0,3,100.0,23.9,97.02,0.0,24.6,3.0,10.8
181,181,2015-01-27 08:50:00,"г Коломна, ул Ленина, 46",55.958333,38.774167,2,0.0,1.0,3,8.3,3.3,87.52,0.0,6.2,6.2,2.2
182,182,2015-01-27 11:50:00,"MКАД-ЖЕЛЕЗНОДОРОЖНЫЙ-ЛИКИНО-ДУЛЕВО, 63 км",55.736667,38.78,4,1.0,0.0,2,1.9,2.5,87.55,0.0,5.4,6.2,2.3
183,183,2015-01-27 14:20:00,,54.758056,39.240833,2,0.0,1.0,1,100.0,11.1,87.38,0.0,14.2,11.3,4.5
184,184,2015-01-27 17:00:00,"М-2 Крым Москва - Тула - Орел - Курск - Белгород - граница с Украиной (основное направление), 80 км",55.034167,37.3375,4,0.0,1.0,1,100.0,10.3,87.17,0.0,13.4,6.1,5.3
185,185,2015-01-27 23:30:00,"А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша, 5 км",55.670833,36.948889,2,0.0,1.0,1,100.0,9.6,87.58,0.0,12.6,4.7,5.2
186,186,2015-01-27 23:30:00,"г Москва, ул Черкизовская Б., 11",55.79851,37.726897,2,0.0,1.0,1,98.6,12.1,86.66,0.0,15.4,4.9,2.8
187,187,2015-01-28 08:40:00,"г Москва, пр-кт Ленинский, 142",55.663333,37.508889,2,0.0,1.0,1,100.0,17.6,89.91,0.0,20.1,3.5,4.1
188,188,2015-01-29 00:15:00,"г Москва, ул Академика Анохина, 11",55.392778,37.281944,2,0.0,1.0,1,100.0,23.3,95.57,0.0,24.4,3.1,6.9
189,189,2015-01-31 02:55:00,"г Москва, км Рублево-Успенское шоссе 25, 8 км",55.739444,37.274722,2,0.0,1.0,1,100.0,23.0,92.52,0.0,24.9,3.4,10.5
190,190,2015-01-31 06:20:00,"г Москва, ш Щелковское, 2А",55.803056,37.755556,2,0.0,2.0,1,100.0,23.1,92.95,0.0,24.8,4.4,6.1
191,191,2015-01-31 06:30:00,"г Люберцы, пр-кт Октябрьский, 209",55.403611,37.535556,2,0.0,1.0,1,100.0,22.4,89.42,0.0,25.1,4.9,11.0
192,192,2015-01-31 09:20:00,"г Москва, ул Авиамоторная, д.18-22",55.419167,37.586944,8,0.0,1.0,1,100.0,22.1,88.95,0.0,24.9,5.1,11.5
193,193,2015-01-31 18:45:00,"г Москва, пр-кт Вернадского, 123",55.655833,37.480556,1,1.0,0.0,2,100.0,23.0,92.31,0.0,24.9,3.6,9.9
194,194,2015-01-31 19:00:00,"НОВОСХОДНЕНСКОЕ Ш., 2 км",55.56,37.19,3,0.0,3.0,3,100.0,23.0,92.31,0.0,24.9,3.4,10.7
195,195,2015-01-31 19:50:00,"г Москва, ул Дмитровка М., 12СТР1",55.77,37.610833,4,0.0,1.0,1,100.0,23.1,93.12,0.0,24.9,4.1,5.8
196,196,2015-01-31 23:00:00,"г Москва, км МКАД 30-й, 000",55.573056,37.647222,1,0.0,1.0,3,100.0,22.6,90.66,0.0,24.9,4.5,10.3
197,197,2015-02-01 00:50:00,"г Москва, Внутренняя сторона, 82 км",55.908,37.548,2,1.0,0.0,2,100.0,31.0,88.82,0.0,33.9,6.2,13.0
198,198,2015-02-01 03:00:00,"г Москва, км МКАД 2-й",55.772778,37.842778,2,0.0,1.0,3,100.0,31.0,88.14,0.0,34.2,6.2,11.6
199,199,2015-02-01 09:00:00,"ДЕУЛИНО-ВОРОНЦОВО-БАРКАНОВО-НОВИНКИ, 10 км",56.318333,37.955556,2,0.0,1.0,3,100.0,30.5,87.45,0.0,33.8,6.2,12.8
200,200,2015-02-03 13:05:00,"г Москва, ул Авиамоторная, 4 кор.3",55.0,37.0,2,0.0,1.0,1,86.6,20.1,95.23,0.0,21.3,5.1,2.2
201,201,2015-02-03 13:15:00,"г Москва, пр-кт Волгоградский, 154-34",55.700833,37.7925,2,0.0,1.0,1,45.3,21.6,95.11,0.0,22.8,4.4,1.2
202,202,2015-02-03 13:15:00,"МОСКВА-АРХАНГЕЛЬСК-КРАСНОАРМЕЙСК-БАРКОВО, 0 км",56.019444,37.135278,2,0.0,2.0,1,54.6,21.4,94.41,0.0,22.8,6.1,0.4
203,203,2015-02-03 14:05:00,"г Москва, ул Вавилова, 40",55.693889,37.565556,2,0.0,1.0,1,45.6,21.9,95.58,0.0,22.9,4.6,1.0
204,204,2015-02-03 14:15:00,"г Москва, кв-л Капотня 2-й, 1",55.638056,37.832778,2,0.0,1.0,1,47.4,21.0,94.36,0.0,22.4,4.3,1.8
205,205,2015-02-03 14:50:00,"г Москва, наб Павелецкая, 8",55.0,37.0,2,0.0,2.0,1,86.6,20.1,95.23,0.0,21.3,5.1,2.2
206,206,2015-02-03 15:05:00,"ФРЯНОВО-БУЛАКОВО, 1 км",56.071389,38.233333,2,0.0,1.0,3,26.8,20.8,94.79,0.0,22.1,5.7,1.2
207,207,2015-02-03 15:15:00,"г Москва, пр-кт Маршала Жукова, 1",55.776944,37.506667,2,0.0,3.0,3,42.2,22.3,96.38,0.0,23.1,5.3,0.3
208,208,2015-02-03 15:28:00,"г Москва, ш Дмитровское, 157 стр 15",55.898056,37.539167,2,0.0,1.0,1,41.4,22.4,95.42,0.0,23.6,5.9,0.1
209,209,2015-02-03 15:54:00,"г Москва, пр-кт Рязанский, 3",55.731389,37.731389,2,0.0,1.0,1,43.5,21.9,95.67,0.0,23.0,4.6,0.8
210,210,2015-02-03 16:30:00,"г Балашиха, ш Щелковское",55.820556,37.869722,2,0.0,1.0,3,39.3,22.1,95.79,0.0,23.1,5.0,0.5
211,211,2015-02-03 16:35:00,"г Москва, ул Подольских Курсантов, 2Б",55.609638,37.611771,2,0.0,1.0,1,48.8,21.3,94.02,0.0,22.8,3.8,1.8
212,212,2015-02-03 17:20:00,"г Москва, ул Шоссейная, 25",55.683056,37.724444,2,0.0,1.0,1,45.8,21.6,95.03,0.0,22.8,4.3,1.2
213,213,2015-02-03 17:23:00,"г Москва, ул Маршала Федоренко, 7",55.880278,37.490278,4,0.0,1.0,1,41.8,22.4,95.3,0.0,23.6,5.9,0.1
214,214,2015-02-03 17:40:00,"г Москва, проезд Купавенский М., 5",55.781389,37.838056,2,1.0,0.0,2,43.1,21.9,95.69,0.0,23.0,4.8,0.7
215,215,2015-02-03 17:42:00,"г Железнодорожный, МКАД-ЖЕЛ.-Л-ДУЛЕВО-ЧЕРНОЕ-ФЕДУРНОВО, 9 км",55.751389,37.993611,2,0.0,1.0,3,39.2,20.9,94.35,0.0,22.3,4.7,1.5
216,216,2015-02-03 17:45:00,"г Красногорск, ш Волоколамское",55.831389,37.302778,2,0.0,1.0,1,46.8,22.1,95.67,0.0,23.2,5.7,0.3
217,217,2015-02-03 17:45:00,"г Москва, Внутренняя сторона, 5 км",55.716667,37.688056,2,0.0,1.0,3,44.0,21.9,95.6,0.0,22.9,4.5,0.9
218,218,2015-02-03 17:50:00,"г Москва, ул Верейская, 41",55.713056,37.431389,2,0.0,1.0,3,46.3,22.2,96.87,0.0,23.0,5.3,0.5
219,219,2015-02-03 18:15:00,"г Москва, ул Мытная, 48",55.719391,37.618214,2,0.0,1.0,1,43.8,22.0,95.78,0.0,23.0,4.6,0.8
220,220,2015-02-03 18:30:00,"г Москва, проезд Проектируемый 4294-й, 1А",55.635,37.6994,2,0.0,1.0,1,47.7,21.3,94.39,0.0,22.7,4.1,1.7
221,221,2015-02-03 20:10:00,"А-104 Москва - Дмитров – Дубна, 47 км",56.246944,37.816667,2,0.0,1.0,3,41.2,21.6,94.46,0.0,22.9,6.2,0.5
222,222,2015-02-03 21:05:00,"г Москва, ул Клязьминская, 17",55.89,37.526944,4,0.0,1.0,1,41.3,22.4,95.51,0.0,23.5,5.9,0.1
223,223,2015-02-03 22:15:00,"ЕГОРЬЕВСК-ВОСКРЕСЕНСК, 13 км",55.331667,38.84,2,0.0,2.0,3,35.9,18.5,93.58,0.0,20.0,5.8,2.9
224,224,2015-02-04 20:00:00,"г Москва, ул Васильевская, 2",55.769808,37.585835,7,0.0,1.0,1,100.0,23.6,91.55,0.0,25.7,6.2,5.5
225,225,2015-02-05 03:30:00,"г Москва, км МКАД 94-й, 3000",55.863889,37.760833,2,1.0,0.0,2,98.6,21.5,92.44,0.0,23.4,5.5,3.8
226,226,2015-02-05 06:50:00,"г Москва, км МКАД 94-й, 900",55.875,37.737778,2,0.0,2.0,1,98.5,21.5,92.48,0.0,23.4,5.5,3.7
227,227,2015-02-05 07:20:00,"г Черноголовка, пр-кт Институтский, химфизики",56.013889,38.386944,2,0.0,1.0,1,98.1,20.2,87.99,0.0,23.3,5.6,6.6
228,228,2015-02-06 21:20:00,"г Москва, ул Крылатские Холмы, 21",55.753889,37.410278,2,0.0,1.0,1,100.0,13.5,82.43,0.0,18.0,6.2,6.1
229,229,2015-02-07 00:20:00,"ДМИТРОВ-ТАЛДОМ, 21 км",56.593333,37.610556,2,0.0,1.0,1,100.0,15.6,87.18,0.0,18.8,3.5,8.6
230,230,2015-02-07 00:35:00,"г Москва, пр-кт Ленинский, 86",55.6775,37.529444,2,0.0,1.0,3,100.0,13.8,89.18,0.0,16.4,2.5,9.1
231,231,2015-02-07 07:15:00,"М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 59 км",55.393333,38.245278,2,0.0,4.0,3,100.0,13.1,89.54,0.0,15.7,1.5,8.6
232,232,2015-02-07 07:40:00,"М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 52 км",55.825833,38.428056,2,0.0,1.0,1,100.0,11.9,86.37,0.0,15.2,2.4,7.1
233,233,2015-02-07 17:10:00,"г Ступино, ул Первомайская, 12",54.895833,38.085556,2,0.0,2.0,3,99.8,10.2,84.17,0.0,14.1,6.0,6.8
234,234,2015-02-08 05:05:00,,55.44,37.5236,2,1.0,0.0,2,100.0,17.0,83.93,0.0,21.1,6.2,7.4
235,235,2015-02-08 08:55:00,"г Орехово-Зуево, ул Урицкого, 56",55.8125,38.968056,4,0.0,1.0,3,0.0,13.2,92.42,0.0,15.0,6.2,2.2
236,236,2015-02-08 20:05:00,"г Москва, ш Щелковское, 11",55.805278,37.762778,2,0.0,1.0,1,97.8,18.2,78.17,0.0,24.0,6.2,3.3
237,237,2015-02-08 20:50:00,"г Дубна, ул Парковая, 1",56.444167,37.141111,2,0.0,1.0,3,93.4,18.4,82.94,0.0,22.8,6.2,6.1
238,238,2015-02-09 07:30:00,"М-1 Беларусь Москва - граница с Республикой Белоруссия (основное направление), 95 км",55.504444,36.221667,4,0.0,1.0,3,93.6,19.9,80.83,0.0,24.9,5.1,10.1
239,239,2015-02-13 23:20:00,"д Кузнецово, ул Центральная, 1",55.499167,38.349444,5,0.0,1.0,3,100.0,29.0,85.77,0.0,32.8,6.2,10.6
240,240,2015-02-15 11:30:00,"г Наро-Фоминск, ул Ефремова, 5",55.231111,36.441667,4,0.0,1.0,3,100.0,22.8,89.41,0.0,25.4,6.2,4.9
241,241,2015-02-15 16:10:00,"г Москва, км Новорижское шоссе 22-й, 1-5",55.799444,37.298889,2,0.0,1.0,3,100.0,23.0,88.64,0.0,25.9,6.2,8.5
242,242,2015-02-15 16:30:00,"г Домодедово, ПОДЪЕЗД К ОПК БОР, 3 км",55.3531,36.7631,2,0.0,2.0,3,100.0,22.2,87.44,0.0,25.4,6.2,4.6
243,243,2015-02-15 17:35:00,"М-8 Холмогоры Москва - Ярославль - Вологда – Архангельск (основное направление), 91 км",56.701389,38.551667,2,0.0,2.0,3,100.0,21.5,79.81,0.0,26.9,31.1,11.2
244,244,2015-02-15 19:50:00,"М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление), 76 км",55.343056,36.728611,2,1.0,3.0,2,100.0,22.2,87.42,0.0,25.4,6.2,4.5
245,245,2015-02-17 18:05:00,"с/п Павло-Слободское, ММК-ПАВЛОВСКАЯ СЛОБОДА-НАХАБИНО, 8 км",55.814444,37.059722,6,0.0,2.0,3,23.3,3.0,57.69,0.0,15.3,6.2,7.5
246,246,2015-02-18 21:50:00,"г Москва, ул Весенняя, 21",55.874167,37.511667,2,0.0,1.0,3,0.0,0.3,46.56,0.0,17.3,6.2,2.5
247,247,2015-02-22 06:00:00,"М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой, 34 км",55.7875,37.12,1,0.0,1.0,1,83.0,29.6,89.44,0.0,32.3,4.0,5.5
248,248,2015-02-22 06:50:00,"д Островцы, М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 30 км",55.599722,37.983889,1,1.0,0.0,2,78.2,29.7,89.75,0.0,32.4,3.7,7.8
249,249,2015-02-23 11:00:00,"М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 53 км",55.494444,38.264167,2,0.0,1.0,1,92.9,27.6,81.62,0.0,32.6,6.2,10.9
250,250,2015-02-27 01:25:00,"г Москва, пр-кт Ленинский, 66",55.690556,37.55,1,0.0,2.0,1,100.0,27.1,87.14,0.0,30.5,3.8,5.0
251,251,2015-02-27 02:15:00,"М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 79 км",55.2875,38.4825,1,0.0,1.0,3,100.0,27.0,92.19,0.0,29.0,4.7,8.9
252,252,2015-02-28 05:50:00,"М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 24 км",55.645278,37.914167,1,0.0,2.0,3,100.0,32.8,98.41,0.0,33.2,2.8,7.4
253,253,2015-02-28 15:50:00,"КУРОВСКОЕ-ШАТУРА-ДМ.ПОГОСТ-САМОЙЛИХА-ЛУЗГАРИНО-БОЛЬНИЦА, 53 км",55.5602,39.7023,1,1.0,1.0,2,100.0,31.3,94.92,0.0,32.6,3.2,4.5
254,254,2015-03-04 15:30:00,"г Москва, пер Новоконюшенный, 3",55.738333,37.580278,3,0.0,1.0,1,100.0,30.4,91.17,0.0,32.7,3.3,7.6
255,255,2015-03-04 21:30:00,"г Люберцы, п ВУГИ",55.658333,37.920556,4,0.0,1.0,3,100.0,30.0,91.22,0.0,32.3,3.8,9.0
256,256,2015-03-05 00:45:00,"г Москва, наб Бережковская, 30",55.728889,37.546944,3,0.0,2.0,3,100.0,32.0,98.69,0.0,32.3,1.2,1.8
257,257,2015-03-05 01:00:00,"п Малаховка, ул Советская, 84",55.643056,38.03,2,0.0,1.0,3,100.0,31.5,97.46,0.0,32.2,2.1,3.3
258,258,2015-03-05 04:35:00,"г Москва, ул Железнодорожная, 13",55.648056,37.268333,2,0.0,1.0,3,100.0,31.9,100.0,0.0,31.9,0.6,0.0
259,259,2015-03-08 15:30:00,"г Воскресенск, А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 23 км",55.330278,38.647778,1,0.0,2.0,3,11.0,22.4,83.01,0.0,26.8,6.2,3.6
260,260,2015-03-08 16:20:00,"ЗАРАЙСК-КОБЫЛЬЕ-КАРИНО, 7 км",54.690833,38.928889,1,0.0,2.0,1,66.7,25.0,82.36,0.0,29.7,9.5,4.5
261,261,2015-03-08 18:40:00,"мкр Сходня, ул Первомайская, 3",55.950278,37.3,1,0.0,1.0,3,23.0,22.8,75.23,0.0,29.7,6.2,8.0
262,262,2015-03-17 16:50:00,"ИСТРА-ВЕЛЬЯМИНОВО-ДАВЫДОВСКОЕ-Д/О ЧЕХОВА, 0 км",55.901944,36.807778,10,0.0,1.0,3,0.0,21.5,78.61,0.0,27.2,6.2,3.2
263,263,2015-03-20 07:00:00,"ММК-ПАВЛОВСКАЯ СЛОБОДА-НАХАБИНО, 1 км",55.799722,36.938333,10,0.0,1.0,1,1.9,20.9,72.62,0.0,28.6,6.2,3.5
264,264,2015-03-21 18:40:00,"г Москва, ул Трофимова, 16",55.702778,37.669167,1,0.0,1.0,3,0.0,20.6,51.73,0.0,36.8,6.2,3.6
265,265,2015-03-21 19:55:00,"ОСЕЕВО-НИКИФОРОВО-МЕДВЕЖЬИ ОЗЕРА, 5 км",55.51,38.06,1,0.0,3.0,3,22.2,20.1,49.52,0.0,37.2,6.2,4.9
266,266,2015-03-21 21:20:00,"г Домодедово, А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша, 31 км",55.3411,37.8278,1,0.0,5.0,3,0.0,19.7,46.82,0.0,38.2,6.2,5.7
267,267,2015-03-22 01:50:00,"М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 32 км",55.813611,38.113333,1,0.0,2.0,3,90.6,28.3,87.48,0.0,31.6,4.5,4.6
268,268,2015-03-22 03:00:00,"пгт Востряково-1, ул Авиационная, 1",55.4275,37.898056,2,0.0,1.0,1,99.9,30.1,92.92,0.0,31.9,3.1,6.7
269,269,2015-03-22 07:11:00,"г Москва, км Калужское шоссе 22-й (п Сосенское), 10",55.602778,37.466667,2,0.0,1.0,3,97.0,29.6,91.84,0.0,31.7,3.1,5.7
270,270,2015-03-22 08:10:00,"ЧЕРКИЗОВО-ПЕСКИ-РОЖДЕСТВЕНКА, 0 км",55.316667,38.999444,2,2.0,1.0,2,95.2,28.8,88.2,0.0,31.9,5.3,4.6
271,271,2015-03-22 08:20:00,"ВАУЛОВО-БУЛЫЧЕВО-МЕРЛЕЕВО-ЛЕОНОВО-БЕРЕЗЕНКИ, 0 км",55.156389,37.406944,2,0.0,1.0,3,98.3,30.1,93.5,0.0,31.7,3.5,4.6
